srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
fre,eng,453,453,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,382
fre,eng,453,453,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.online-A.0.fr-en.txt+newsdiscusstest2015.online-B.0.fr-en.txt+newsdiscusstest2015.online-E.0.fr-en.txt+newsdiscusstest2015.online-F.0.fr-en.txt+newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,453,453,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-A.0.fr-en.txt+newsdiscusstest2015.online-B.0.fr-en.txt+newsdiscusstest2015.online-E.0.fr-en.txt+newsdiscusstest2015.online-F.0.fr-en.txt+newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,1,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,2,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,2,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1419,1419,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,439,439,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt+newsdiscusstest2015.online-A.0.fr-en.txt+newsdiscusstest2015.online-B.0.fr-en.txt+newsdiscusstest2015.online-E.0.fr-en.txt+newsdiscusstest2015.UM-nDA.4036.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt+newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,384
fre,eng,862,862,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,4,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,2,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-A.0.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-E.0.fr-en.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,2,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-E.0.fr-en.txt,4,newsdiscusstest2015.online-A.0.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-E.0.fr-en.txt,4,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,2,newsdiscusstest2015.online-A.0.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,2,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,385
fre,eng,862,862,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,3,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,385
fre,eng,518,518,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,4,386
fre,eng,518,518,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,4,386
fre,eng,518,518,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,2,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,386
fre,eng,518,518,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,2,newsdiscusstest2015.online-B.0.fr-en.txt,2,386
fre,eng,518,518,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,4,386
fre,eng,518,518,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,4,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,386
fre,eng,518,518,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,4,newsdiscusstest2015.online-B.0.fr-en.txt,2,386
fre,eng,518,518,judge39,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,4,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,386
fre,eng,518,518,judge39,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,4,newsdiscusstest2015.online-B.0.fr-en.txt,2,386
fre,eng,518,518,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,3,newsdiscusstest2015.online-B.0.fr-en.txt,2,386
fre,eng,510,510,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.online-A.0.fr-en.txt,1,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt+newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,2,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,2,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt+newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,2,387
fre,eng,510,510,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,2,387
