srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
eng,fre,1079,1079,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt+newsdiscusstest2015.online-A.0.en-fr.txt+newsdiscusstest2015.online-B.0.en-fr.txt+newsdiscusstest2015.online-E.0.en-fr.txt+newsdiscusstest2015.online-F.0.en-fr.txt+newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,193
eng,fre,626,626,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,1,194
eng,fre,626,626,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,194
eng,fre,626,626,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,5,194
eng,fre,626,626,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-A.0.en-fr.txt,4,194
eng,fre,626,626,judge17,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,194
eng,fre,626,626,judge17,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,5,194
eng,fre,626,626,judge17,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,4,194
eng,fre,626,626,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,5,194
eng,fre,626,626,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,4,194
eng,fre,626,626,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.online-A.0.en-fr.txt,4,194
eng,fre,1296,1296,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,5,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,4,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.online-A.0.en-fr.txt,4,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,195
eng,fre,1296,1296,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,195
eng,fre,685,685,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.online-E.0.en-fr.txt,5,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,1,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,196
eng,fre,685,685,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,5,196
eng,fre,685,685,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-A.0.en-fr.txt,1,196
eng,fre,685,685,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.online-A.0.en-fr.txt,1,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,196
eng,fre,685,685,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,196
eng,fre,1180,1180,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,3,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,5,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,2,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,5,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.online-E.0.en-fr.txt,2,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,5,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,5,newsdiscusstest2015.online-E.0.en-fr.txt,2,197
eng,fre,1180,1180,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,2,197
eng,fre,1033,1033,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,3,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,5,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,3,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-B.0.en-fr.txt,5,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,3,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,5,198
eng,fre,1033,1033,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,5,198
eng,fre,299,299,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,199
eng,fre,299,299,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,3,199
eng,fre,299,299,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,199
eng,fre,299,299,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,4,199
eng,fre,299,299,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,3,199
eng,fre,299,299,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,1,199
eng,fre,299,299,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-B.0.en-fr.txt,4,199
eng,fre,299,299,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,1,199
eng,fre,299,299,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,4,199
eng,fre,299,299,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,4,199
eng,fre,541,541,judge18,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,200
eng,fre,541,541,judge18,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,200
