srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,382
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.online-A.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.online-B.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.online-F.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-A.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-B.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-F.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-E.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-E.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,0,0,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4105.fr-en.txt,1,382
fre,eng,1,1,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-F.0.fr-en.txt,1,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,2,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-A.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,2,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-F.0.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,383
fre,eng,1,1,judge39,newsdiscusstest2015.online-B.0.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,1,1,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,2,newsdiscusstest2015.online-E.0.fr-en.txt,5,383
fre,eng,2,2,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,1,newsdiscusstest2015.online-A.0.fr-en.txt,1,384
fre,eng,2,2,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,1,newsdiscusstest2015.online-B.0.fr-en.txt,1,384
fre,eng,2,2,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,1,newsdiscusstest2015.online-E.0.fr-en.txt,1,384
fre,eng,2,2,judge39,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.3999.fr-en.txt,1,newsdiscusstest2015.UM-nDA.4036.fr-en.txt,1,384
